currency,worktime,sex,isco88,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
NAC,PT,T,ISCO7-9,AT	12605.0 	12989.8 	12094.0 	11753.0 	11821.0 	13720.0 	12901.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,BG	2683.0 e	2124.0 	1663.0 	1354.0 	1118.0 	1089.0 	1004.0 	1102.0 	1201.0 	1081.0 	937.0 	584.0 	49.0 	: 
NAC,PT,T,ISCO7-9,DE	10100.0 	9800.0 	9578.0 	8300.0 	8200.0 	8000.0 	7800.0 	7600.0 	7400.0 	7400.0 	7300.0 	7200.0 	7100.0 	: 
NAC,PT,T,ISCO7-9,DK	120779.3 	128352.0 	112140.0 	109578.5 	93086.0 	94883.0 	92272.5 	90844.0 	102818.0 	89531.0 	85327.0 	75469.0 	75320.0 	: 
NAC,PT,T,ISCO7-9,EL	: 	: 	: 	: 	: 	7156.7 	6761.5 	6459.9 	6160.9 	5245.3 	5115.6 	4405.1 	4280.5 	4130.2 
NAC,PT,T,ISCO7-9,ES	: 	8396.1 	8085.0 	8931.3 	8271.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,HU	: 	681327.0 	651673.7 	572885.0 	513005.0 	490260.0 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,IE	: 	14316.0 	: 	11703.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,IS	3901000.0 	3802000.0 	3401000.0 	2877000.0 	1463709.0 	1550243.0 	1378838.0 	1027700.9 	1027933.4 	836110.3 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,MT	3793.0 	4071.0 	3794.0 	3542.0 	3956.0 	3741.0 	2703.0 	2755.0 	2607.0 b	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,PT	5633 	5409.3 	5200.8 	: 	: 	: 	6335.2 	3287.0 	3095.8 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,RO	6233.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,SE	145164.0 	133160.2 	133509.0 	128828.0 	122126.0 	211504.0 	202730.0 	205434.0 	197168.0 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO7-9,SK	: 	3075.3 	2803.3 	3012.9 	2530.8 	1960.5 	3120.5 	2209.0 	2329.2 	1446.1 	1448.3 	1222.1 	: 	: 
NAC,PT,T,ISCO7-9,UK	: 	7397.0 	: 	: 	6414.0 	6156.0 	6065.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,AT	18190.0 	17398.4 	16078.0 	14202.0 	14669.0 	17017.0 	14692.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,BG	3100.0 e	2460.0 	1914.0 	1625.0 	1345.0 	1305.0 	1189.0 	1282.0 	1400.0 	1278.0 	1106.0 	674.0 	57.0 	: 
NAC,PT,T,ISCO8,DE	13300.0 	12900.0 	12356.0 	9600.0 	9500.0 	9300.0 	9000.0 	8800.0 	8600.0 	8600.0 	8500.0 	8300.0 	8200.0 	: 
NAC,PT,T,ISCO8,DK	170392.0 	164587.0 	140732.0 	149285.8 	120228.0 	118167.0 	127577.2 	120878.0 	134493.0 	115787.0 	99627.0 	89550.0 	92741.0 	: 
NAC,PT,T,ISCO8,EL	: 	: 	: 	: 	: 	7418.6 	7110.2 	6629.2 	6042.0 	5432.3 	5048.9 	4377.8 	4157.8 	4081.0 
NAC,PT,T,ISCO8,ES	: 	9733.0 	8601.4 	9965.3 	8863.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,HU	: 	778764.0 	755031.1 	674602.0 	555701.0 	547290.0 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,IE	: 	18080.0 	: 	16817.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,IS	4204000.0 	4230000.0 	3985000.0 	3317000.0 	1377213.0 	1765225.0 	2027914.0 	1098787.1 	1048733.0 	811993.7 	: 	: 	: 	: 
NAC,PT,T,ISCO8,MT	4545.0 	4700.0 	4359.0 	4238.0 	4105.0 	3726.0 	3218.0 	2918.0 	3159.0 b	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,PT	8299 	7944.1 	7460.3 	: 	: 	: 	7480.5 	3686.0 	3499.1 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,RO	7758.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,SE	180969.0 	171293.0 	167151.0 	159102.0 	148690.0 	228216.0 	224160.0 	224184.0 	214716.0 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO8,SK	: 	4094.0 	3584.4 	4031.6 	3266.4 	2153.2 	4462.2 	3107.0 	2762.8 	1792.8 	1593.7 	1700.1 	: 	: 
NAC,PT,T,ISCO8,UK	: 	10062.5 	: 	: 	9022.0 	8221.0 	8154.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,AT	11713.0 	11893.6 	10528.0 	10577.0 	10600.0 	12591.0 	12286.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,BG	2141.0 e	1709.0 	1375.0 	1113.0 	906.0 	857.0 	763.0 	882.0 	892.0 	789.0 	664.0 	435.0 	37.0 	: 
NAC,PT,T,ISCO9,DE	8400.0 	8200.0 	7923.0 	7500.0 	7400.0 	7200.0 	7100.0 	6900.0 	6800.0 	6800.0 	6700.0 	6600.0 	6500.0 	: 
NAC,PT,T,ISCO9,DK	94459.4 	102154.0 	76228.0 	74895.7 	67123.0 	66741.0 	60377.3 	59878.0 	66980.0 	60210.0 	58834.0 	53945.0 	54920.0 	: 
NAC,PT,T,ISCO9,EL	: 	: 	: 	: 	: 	5567.7 	5287.2 	4892.4 	4444.9 	3776.8 	3572.1 	3139.9 	2910.8 	2679.8 
NAC,PT,T,ISCO9,ES	: 	7962.3 	7699.0 	8051.4 	7956.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,HU	: 	663298.0 	629634.9 	559427.0 	510083.0 	491733.0 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,IE	: 	12890.0 	: 	10924.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,IS	2684000.0 	2537000.0 	2274000.0 	1900000.0 	993474.0 	1219390.0 	1061349.0 	734921.1 	738752.0 	644343.6 	: 	: 	: 	: 
NAC,PT,T,ISCO9,MT	3661.0 	3809.0 	3596.0 	3193.0 	3837.0 	3660.0 	2609.0 	2602.0 	2622.0 b	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,PT	5235 	5026.2 	4897.0 	: 	: 	: 	6338.6 	3031.0 	2870.5 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,RO	5128.0 	4176.0 	4056.0 	3468.0 	3132.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,SE	128858.0 	110650.8 	115295.0 	110671.0 	108968.0 	196044.0 	188796.0 	189132.0 	179700.0 	: 	: 	: 	: 	: 
NAC,PT,T,ISCO9,SK	: 	2663.6 	2495.0 	2457.8 	2149.4 	1875.9 	2150.7 	1566.9 	1883.3 	1297.6 	1329.8 	1049.6 	: 	: 
NAC,PT,T,ISCO9,UK	: 	6240.6 	: 	: 	5535.0 	5332.0 	5268.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,AT	17086.0 	16672.7 	16808.0 	15728.0 	15853.0 	16503.0 	15823.0 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,BE	: 	: 	: 	: 	: 	27796.0 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,BG	3559.0 e	2941.0 	2288.0 	1817.0 	1497.0 	1414.0 	1248.0 	1329.0 	1296.0 	1169.0 	910.0 	618.0 	54.0 	: 
NAC,PT,T,TOTAL,DE	17300.0 	16700.0 	16068.0 	14900.0 	14700.0 	14500.0 	14200.0 	13800.0 	13600.0 	13400.0 	13300.0 	13100.0 	12900.0 	: 
NAC,PT,T,TOTAL,DK	147093.2 	166291.0 	115395.0 	116304.2 	104143.0 	103994.0 	99839.6 	91023.0 	98438.0 	93976.0 	84495.0 	78248.0 	78460.0 	: 
NAC,PT,T,TOTAL,EL	: 	: 	: 	: 	: 	8612.5 	8305.5 	7752.6 	7114.5 	6274.4 	5965.0 	5059.0 	4713.8 	4513.8 
NAC,PT,T,TOTAL,ES	: 	9665.4 	9417.4 	9471.0 	8868.8 	6834.1 	6515.7 	6084.7 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,HU	: 	982553.0 	908473.0 	800830.0 	735859.0 	676583.0 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,IE	: 	18788.0 	: 	15782.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,IS	3515000.0 	3399000.0 	3037000.0 	2563000.0 	1360689.0 	1388241.0 	1245525.0 	1076651.9 	978182.1 	832881.9 	: 	: 	: 	: 
NAC,PT,T,TOTAL,MT	4571.0 	4553.0 	4244.0 	3783.0 	4138.0 	4324.0 	3230.0 	3256.0 	2969.0 b	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,PT	9314 	9063.7 	8526.8 	: 	: 	: 	7094.0 	5097.0 	4814.6 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,RO	8716.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,SE	188492.0 	177551.5 	170947.0 	165542.0 	159909.0 	241590.0 	237638.0 	230594.0 	216500.0 	: 	: 	: 	: 	: 
NAC,PT,T,TOTAL,SK	: 	4139.3 	3672.8 	3743.2 	3348.8 	2768.5 	3345.1 	2618.5 	2960.7 	1764.9 	1743.9 	2154.3 	: 	: 
NAC,PT,T,TOTAL,UK	: 	9991.8 	: 	: 	8388.0 	8016.0 	7763.0 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO0,DK	371220.0 	342334.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO0,MT	: 	: 	: 	: 	: 	13609.6 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO0,SE	354757.0 	349264.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO0,SK	: 	7123.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,AT	: 	: 	: 	: 	: 	: 	: 	32841.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,DE	57200.0 	55800.0 	54460.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,DK	502295.1 	486307.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,ES	: 	42055.6 	41637.2 	41239.7 	44702.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,MT	: 	: 	: 	: 	: 	20440.7 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,PL	: 	: 	56312.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	25987.0 	24901.8 	22113.2 	21196.9 	20017.2 
NAC,TOT_FTE,F,ISCO1,RO	59875.0 	46236.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,SE	469980.0 	438750.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,SK	: 	15883.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1,UK	: 	35003.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,AT	: 	: 	: 	: 	: 	: 	: 	21780.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,DE	36000.0 	35000.0 	33948.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,DK	324052.9 	320049.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,ES	: 	20218.1 	19634.6 	18921.7 	18059.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,MT	: 	: 	: 	: 	: 	13278.1 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,PL	: 	: 	31663.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	11833.0 	11513.2 	10698.0 	10318.2 	10317.7 
NAC,TOT_FTE,F,ISCO1-5,RO	25333.0 	19572.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,SE	258444.0 	288977.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,SK	: 	8332.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO1-5,UK	: 	23844.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,AT	: 	: 	: 	: 	: 	: 	: 	30610.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,DE	49500.0 	48200.0 	47178.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,DK	411063.6 	404301.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,ES	: 	28884.2 	27805.0 	28237.6 	25499.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,MT	: 	: 	: 	: 	: 	16684.7 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,PL	: 	: 	35730.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	20175.0 	19881.6 	18585.8 	17910.1 	18310.3 
NAC,TOT_FTE,F,ISCO2,RO	34955.0 	27000.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,SE	358421.0 	343790.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,SK	: 	10050.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO2,UK	: 	36218.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,AT	: 	: 	: 	: 	: 	: 	: 	22234.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,DE	36000.0 	35000.0 	33760.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,DK	338551.1 	326892.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,ES	: 	23593.6 	22488.1 	23467.2 	21539.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,MT	: 	: 	: 	: 	: 	13548.2 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,PL	: 	: 	30501.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	15207.0 	14800.0 	13898.5 	13354.0 	12860.0 
NAC,TOT_FTE,F,ISCO3,RO	22819.0 	17628.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,SE	303089.0 	292925.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,SK	: 	8303.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO3,UK	: 	26530.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,AT	: 	: 	: 	: 	: 	: 	: 	21902.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,DE	36000.0 	34900.0 	33917.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,DK	306297.8 	295735.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,ES	: 	17386.9 	16440.7 	16605.0 	15949.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,MT	: 	: 	: 	: 	: 	11805.2 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,PL	: 	: 	25686.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	11234.0 	10901.6 	10225.5 	9805.5 	9333.7 
NAC,TOT_FTE,F,ISCO4,RO	19442.0 	15012.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,SE	262645.0 	250826.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,SK	: 	6700.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO4,UK	: 	18490.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,AT	: 	: 	: 	: 	: 	: 	: 	14846.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,DE	23800.0 	23200.0 	22687.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,DK	242402.0 	247717.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,ES	: 	14662.6 	14136.6 	14040.9 	13030.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,MT	: 	: 	: 	: 	: 	10094.1 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,PL	: 	: 	16690.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	7061.0 	6862.3 	6432.7 	6239.5 	6294.5 
NAC,TOT_FTE,F,ISCO5,RO	11279.0 	8712.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,SE	252833.0 	239397.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,SK	: 	5002.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO5,UK	: 	15405.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,AT	: 	: 	: 	: 	: 	: 	: 	16981.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,DE	25500.0 	24900.0 	24431.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,DK	270207.5 	269120.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,ES	: 	16237.1 	14943.0 	15630.5 	14589.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,MT	: 	: 	: 	: 	: 	12141.9 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,PL	: 	: 	17029.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	6179.0 	6084.6 	5712.5 	5477.9 	5012.1 
NAC,TOT_FTE,F,ISCO7,RO	13302.0 	10272.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,SE	252179.0 	239576.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,SK	: 	5248.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7,UK	: 	18039.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,AT	: 	: 	: 	: 	: 	: 	: 	14525.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,DE	24700.0 	24000.0 	23419.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,DK	249011.9 	253911.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,ES	: 	14613.7 	13809.1 	14647.1 	13654.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,MT	: 	: 	: 	: 	: 	10102.3 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,PL	: 	: 	17895.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	6426.0 	6298.9 	5968.1 	5704.4 	5365.2 
NAC,TOT_FTE,F,ISCO7-9,RO	12332.0 	9516.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,SE	193668.0 	222272.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,SK	: 	5215.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO7-9,UK	: 	14685.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,AT	: 	: 	: 	: 	: 	: 	: 	16777.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,DE	28100.0 	27400.0 	26729.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,DK	283811.3 	270347.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,ES	: 	15789.3 	14917.6 	14279.1 	13746.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,MT	: 	: 	: 	: 	: 	10517.6 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,PL	: 	: 	21895.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	7213.0 	7191.2 	6913.1 	6418.2 	6117.5 
NAC,TOT_FTE,F,ISCO8,RO	13696.0 	10572.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,SE	262212.0 	249056.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,SK	: 	6053.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO8,UK	: 	15904.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,AT	: 	: 	: 	: 	: 	: 	: 	13331.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,DE	23500.0 	22900.0 	22294.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,DK	233062.1 	244493.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,ES	: 	13881.8 	13259.6 	14416.2 	13367.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,MT	: 	: 	: 	: 	: 	9277.9 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,PL	: 	: 	16980.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	6473.0 	6262.7 	5953.2 	5735.7 	5352.5 
NAC,TOT_FTE,F,ISCO9,RO	9908.0 	7644.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,SE	211169.0 	203467.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,SK	: 	4352.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,ISCO9,UK	: 	14155.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,AT	: 	: 	: 	: 	: 	: 	: 	20184.0 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,DE	33900.0 	32900.0 	32003.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,DK	312620.7 	311505.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,ES	: 	19105.4 	18371.3 	17888.2 	16973.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,MT	: 	: 	: 	: 	: 	12541.5 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,PL	: 	: 	28628.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,TOT_FTE,F,TOTAL,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9468.0 	9183.2 	8498.0 	8110.4 	7560.2 
NAC,TOT_FTE,F,TOTAL,RO	20453.0 	15792.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
